,playerID,yearID,LastOfteamID,nameFirst,nameLast,weight,height,bats,lgID,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,debut,birthCountry,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
737,kinslia01,2016,DET,Ian,Kinsler,200,72,R,AL,153.0,178.0,618.0,28.0,83.0,14.0,117.0,29.0,4.0,6.0,45.0,115.0,0.0,13.0,0.0,3.0,5.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-04-03,USA,2b,['2b'],0.28802588996763756,0.3475699558173785,117.0,0.48381877022653724,0.8313887260439157,0.43203883495145634,0.5957446808510638,0.9512195121951219,0.6240601503759399,0.22580645161290322,1.0,2.828869629986485
797,machama01,2016,BAL,Manny,Machado,185,75,R,AL,157.0,188.0,640.0,37.0,96.0,0.0,105.0,40.0,1.0,3.0,48.0,120.0,9.0,3.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,114.0,45.0,0.0,0.0,0.0,0.0,0.0,2012-08-09,USA,3b,"['3b', 'ss']",0.29375,0.34339080459770116,110.0,0.5328125,0.8762033045977011,0.44062500000000004,0.7872340425531915,0.8536585365853658,0.7218045112781954,0.0,1.0,2.803322090416753
465,freemfr01,2016,ATL,Freddie,Freeman,220,77,L,NL,158.0,178.0,589.0,34.0,91.0,6.0,102.0,43.0,6.0,1.0,89.0,171.0,18.0,10.0,0.0,5.0,12.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-01,USA,1b,['1b'],0.30220713073005095,0.3997113997113997,95.0,0.568760611205433,0.9684720109168327,0.45331069609507646,0.723404255319149,0.8292682926829268,0.6842105263157895,0.0967741935483871,1.0,2.7869679639613287
1423,vottojo01,2016,CIN,Joey,Votto,220,74,L,NL,158.0,181.0,556.0,29.0,97.0,8.0,101.0,34.0,2.0,1.0,108.0,120.0,15.0,5.0,0.0,8.0,16.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007-09-04,CAN,1b,['1b'],0.3255395683453237,0.4342688330871492,116.0,0.5503597122302158,0.9846285453173651,0.4883093525179856,0.6170212765957447,0.8211382113821138,0.7293233082706767,0.12903225806451613,1.0,2.784824406831037
348,desmoia01,2016,TEX,Ian,Desmond,215,75,R,AL,156.0,178.0,625.0,22.0,86.0,21.0,107.0,29.0,3.0,6.0,44.0,160.0,2.0,5.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,130.0,0.0,156.0,0.0,2009-09-10,USA,of,"['lf', 'cf', 'of']",0.2848,0.3353028064992615,124.0,0.4464,0.7817028064992615,0.4272,0.46808510638297873,0.8699186991869918,0.6466165413533834,0.3387096774193548,1.0,2.750530024342709
1165,rizzoan01,2016,CHN,Anthony,Rizzo,240,75,L,NL,155.0,170.0,583.0,32.0,109.0,3.0,94.0,43.0,4.0,5.0,74.0,108.0,8.0,16.0,0.0,3.0,13.0,0.0,0.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-09,USA,1b,['1b'],0.2915951972555746,0.38461538461538464,91.0,0.5437392795883362,0.9283546642037208,0.4373927958833619,0.6808510638297872,0.7642276422764228,0.8195488721804511,0.04838709677419355,1.0,2.7504074709442166
1270,segurje01,2016,ARI,Jean,Segura,205,70,R,NL,153.0,203.0,637.0,20.0,64.0,33.0,102.0,41.0,7.0,10.0,39.0,101.0,1.0,12.0,4.0,2.0,6.0,0.0,0.0,0.0,142.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2012-07-24,D.R.,2b,"['2b', 'ss']",0.31868131868131866,0.3681159420289855,135.0,0.49921507064364207,0.8673310126726276,0.478021978021978,0.425531914893617,0.8292682926829268,0.48120300751879697,0.532258064516129,1.0,2.746283257633448
336,daviskh01,2016,OAK,Khris,Davis,195,70,R,AL,150.0,137.0,555.0,42.0,102.0,1.0,85.0,24.0,2.0,2.0,42.0,166.0,0.0,8.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,53.0,2013-04-01,USA,lf,"['lf', 'of', 'dh']",0.24684684684684685,0.30655737704918035,69.0,0.5243243243243243,0.8308817013735046,0.3702702702702703,0.8936170212765957,0.6910569105691057,0.7669172932330827,0.016129032258064516,1.0,2.737990527607119
951,odorro01,2016,TEX,Rougned,Odor,195,71,L,AL,150.0,164.0,605.0,33.0,88.0,14.0,89.0,33.0,4.0,7.0,19.0,135.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2014-05-08,Venezuela,2b,['2b'],0.27107438016528923,0.2958860759493671,94.0,0.5024793388429752,0.7983654147923424,0.4066115702479339,0.7021276595744681,0.7235772357723578,0.6616541353383458,0.22580645161290322,1.0,2.719777052546009
1306,springe01,2016,HOU,George,Springer,215,75,R,AL,162.0,168.0,644.0,29.0,82.0,9.0,116.0,29.0,5.0,10.0,88.0,178.0,2.0,11.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0,148.0,12.0,2014-04-16,USA,of,"['rf', 'of', 'dh']",0.2608695652173913,0.3588709677419355,105.0,0.45652173913043476,0.8153927068723703,0.391304347826087,0.6170212765957447,0.943089430894309,0.6165413533834586,0.14516129032258066,1.0,2.7131176990221797
1112,ramirha01,2016,BOS,Hanley,Ramirez,235,74,R,AL,147.0,157.0,549.0,30.0,111.0,9.0,81.0,28.0,1.0,3.0,60.0,120.0,5.0,7.0,0.0,4.0,17.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2005-09-20,D.R.,1b,"['1b', 'dh']",0.2859744990892532,0.36129032258064514,98.0,0.5045537340619308,0.865844056642576,0.4289617486338798,0.6382978723404256,0.6585365853658537,0.8345864661654135,0.14516129032258066,1.0,2.7055439628281532
132,bogaexa01,2016,BOS,Xander,Bogaerts,210,73,R,AL,157.0,192.0,652.0,21.0,89.0,13.0,115.0,34.0,1.0,4.0,58.0,123.0,0.0,6.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,2013-08-20,Aruba,ss,['ss'],0.294478527607362,0.3560500695410292,136.0,0.44631901840490795,0.8023690879459371,0.441717791411043,0.44680851063829785,0.9349593495934959,0.6691729323308271,0.20967741935483872,1.0,2.702336003328502
723,kempma01,2016,ATL,Matt,Kemp,210,76,R,NL,156.0,167.0,623.0,35.0,108.0,1.0,89.0,39.0,0.0,0.0,36.0,156.0,6.0,1.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,97.0,151.0,2.0,2006-05-28,USA,of,"['lf', 'rf', 'of']",0.2680577849117175,0.30357142857142855,93.0,0.49919743178170145,0.80276886035313,0.40208667736757625,0.7446808510638298,0.7235772357723578,0.8120300751879699,0.016129032258064516,1.0,2.698503871649798
157,braunry02,2016,MIL,Ryan,Braun,205,74,R,NL,135.0,156.0,511.0,30.0,91.0,16.0,80.0,23.0,3.0,5.0,46.0,98.0,10.0,4.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,2.0,127.0,3.0,2007-05-25,USA,lf,"['lf', 'of']",0.30528375733855184,0.36524822695035464,100.0,0.538160469667319,0.9034086966176736,0.45792563600782776,0.6382978723404256,0.6504065040650406,0.6842105263157895,0.25806451612903225,1.0,2.688905054858116
929,napolmi01,2016,CLE,Mike,Napoli,225,73,R,AL,150.0,133.0,557.0,34.0,101.0,5.0,92.0,22.0,1.0,1.0,78.0,194.0,2.0,5.0,0.0,5.0,15.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2006-05-04,USA,1b,"['1b', 'dh']",0.23877917414721722,0.33488372093023255,76.0,0.4649910233393178,0.7998747442695504,0.35816876122082586,0.723404255319149,0.7479674796747967,0.7593984962406015,0.08064516129032258,1.0,2.6695841537456957
105,beltrad01,2016,TEX,Adrian,Beltre,220,71,R,AL,153.0,175.0,583.0,32.0,104.0,1.0,89.0,31.0,1.0,1.0,48.0,66.0,6.0,6.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,12.0,1998-06-24,D.R.,3b,"['3b', 'dh']",0.30017152658662094,0.3578125,111.0,0.5214408233276158,0.8792533233276157,0.4502572898799314,0.6808510638297872,0.7235772357723578,0.7819548872180451,0.016129032258064516,1.0,2.652769508958186
226,cartech02,2016,MIL,Chris,Carter,245,76,R,NL,160.0,122.0,549.0,41.0,94.0,3.0,84.0,27.0,1.0,1.0,76.0,206.0,1.0,9.0,0.0,10.0,18.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010-08-09,USA,1b,['1b'],0.2222222222222222,0.32142857142857145,53.0,0.4990892531876138,0.8205178246161853,0.3333333333333333,0.8723404255319149,0.6829268292682927,0.706766917293233,0.04838709677419355,1.0,2.6437546022009677
923,murphda08,2016,WAS,Daniel,Murphy,215,73,L,NL,142.0,184.0,531.0,25.0,104.0,5.0,88.0,47.0,5.0,3.0,35.0,57.0,10.0,8.0,0.0,8.0,4.0,0.0,0.0,21.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-08-02,USA,2b,"['1b', '2b']",0.3465160075329567,0.3900343642611684,107.0,0.5951035781544256,0.9851379424155939,0.5197740112994351,0.5319148936170213,0.7154471544715447,0.7819548872180451,0.08064516129032258,1.0,2.6297361078963686
386,duvalad01,2016,CIN,Adam,Duvall,220,73,R,NL,150.0,133.0,552.0,33.0,103.0,6.0,85.0,31.0,6.0,5.0,41.0,164.0,1.0,6.0,0.0,8.0,7.0,0.0,0.0,5.0,0.0,3.0,0.0,137.0,0.0,6.0,142.0,0.0,2014-06-26,USA,of,"['lf', 'of']",0.24094202898550723,0.29654036243822074,63.0,0.49818840579710144,0.7947287682353221,0.36141304347826086,0.7021276595744681,0.6910569105691057,0.7744360902255639,0.0967741935483871,1.0,2.6258078973957857
1105,pujolal01,2016,LAA,Albert,Pujols,240,75,R,AL,152.0,159.0,593.0,31.0,119.0,4.0,71.0,19.0,0.0,0.0,49.0,75.0,6.0,2.0,0.0,6.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2001-04-02,D.R.,dh,"['1b', 'dh']",0.26812816188870153,0.3230769230769231,109.0,0.45699831365935917,0.7800752367362822,0.4021922428330523,0.6595744680851063,0.5772357723577236,0.8947368421052632,0.06451612903225806,1.0,2.5982554544134033
334,davisch02,2016,BAL,Chris,Davis,230,75,L,AL,157.0,125.0,566.0,38.0,84.0,1.0,99.0,21.0,0.0,0.0,88.0,219.0,3.0,8.0,0.0,3.0,6.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2008-06-26,USA,1b,['1b'],0.22084805653710246,0.3323308270676692,66.0,0.45936395759717313,0.7916947846648423,0.33127208480565373,0.8085106382978723,0.8048780487804879,0.631578947368421,0.016129032258064516,1.0,2.5923687515104996
1268,seageky01,2016,SEA,Kyle,Seager,210,72,L,AL,158.0,166.0,597.0,30.0,99.0,3.0,89.0,36.0,3.0,1.0,69.0,108.0,10.0,8.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-07-07,USA,3b,['3b'],0.2780569514237856,0.3594674556213018,97.0,0.4991624790619765,0.8586299346832783,0.4170854271356784,0.6382978723404256,0.7235772357723578,0.7443609022556391,0.04838709677419355,1.0,2.5717085342782946
778,longoev01,2016,TBA,Evan,Longoria,210,74,R,AL,160.0,173.0,633.0,36.0,98.0,0.0,81.0,41.0,4.0,3.0,42.0,144.0,6.0,3.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,8.0,2008-04-12,USA,3b,['3b'],0.27330173775671407,0.3182481751824818,92.0,0.5213270142180095,0.8395751894004913,0.4099526066350711,0.7659574468085106,0.6585365853658537,0.7368421052631579,0.0,1.0,2.5712887440725933
1242,santaca01,2016,CLE,Carlos,Santana,210,71,B,AL,158.0,151.0,582.0,34.0,87.0,5.0,89.0,31.0,3.0,2.0,99.0,99.0,0.0,2.0,0.0,5.0,18.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2010-06-11,D.R.,dh,"['1b', 'dh']",0.25945017182130586,0.36627906976744184,83.0,0.49828178694158076,0.8645608567090226,0.3891752577319588,0.723404255319149,0.7235772357723578,0.6541353383458647,0.08064516129032258,1.0,2.5709372484596527
608,harpebr03,2016,WAS,Bryce,Harper,215,75,L,NL,147.0,123.0,506.0,24.0,86.0,21.0,84.0,24.0,2.0,10.0,108.0,117.0,20.0,3.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0,2012-04-28,USA,rf,"['rf', 'of']",0.24308300395256918,0.37320574162679426,73.0,0.4407114624505929,0.8139172040773872,0.3646245059288538,0.5106382978723404,0.6829268292682927,0.6466165413533834,0.3387096774193548,1.0,2.5435158518422254
145,bradlja02,2016,BOS,Jackie,Bradley,200,70,L,AL,156.0,149.0,558.0,26.0,87.0,9.0,94.0,30.0,7.0,2.0,63.0,143.0,5.0,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,2013-04-01,USA,cf,"['cf', 'of']",0.2670250896057348,0.3490566037735849,86.0,0.48566308243727596,0.8347196862108608,0.4005376344086022,0.5531914893617021,0.7642276422764228,0.6541353383458647,0.14516129032258066,1.0,2.5172533947151723
743,kipnija01,2016,CLE,Jason,Kipnis,195,71,L,AL,156.0,168.0,610.0,23.0,82.0,15.0,91.0,41.0,4.0,3.0,60.0,146.0,0.0,6.0,5.0,7.0,21.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2011-07-22,USA,2b,['2b'],0.2754098360655738,0.34260614934114203,100.0,0.46885245901639344,0.8114586083575355,0.4131147540983607,0.48936170212765956,0.7398373983739838,0.6165413533834586,0.24193548387096775,1.0,2.500790691854431
172,bruceja01,2016,CIN,Jay,Bruce,225,75,L,NL,147.0,135.0,539.0,33.0,99.0,4.0,74.0,27.0,6.0,2.0,44.0,126.0,7.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,138.0,2.0,2008-05-27,USA,rf,"['rf', 'of']",0.2504638218923933,0.3089983022071307,69.0,0.5064935064935064,0.8154918087006371,0.37569573283859,0.7021276595744681,0.6016260162601627,0.7443609022556391,0.06451612903225806,1.0,2.488326439961118
1392,uptonju01,2016,DET,Justin,Upton,205,74,R,AL,153.0,140.0,570.0,31.0,87.0,9.0,81.0,28.0,2.0,4.0,50.0,179.0,3.0,4.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,6.0,0.0,150.0,2.0,2007-08-02,USA,of,"['lf', 'of']",0.24561403508771928,0.30990415335463256,79.0,0.4649122807017544,0.774816434056387,0.3684210526315789,0.6595744680851063,0.6585365853658537,0.6541353383458647,0.14516129032258066,1.0,2.485828734750984
539,gonzaca01,2016,COL,Carlos,Gonzalez,220,73,L,NL,150.0,174.0,584.0,25.0,100.0,2.0,87.0,42.0,2.0,2.0,46.0,129.0,6.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,2008-05-30,Venezuela,rf,"['rf', 'of']",0.2979452054794521,0.34968354430379744,105.0,0.5051369863013698,0.8548205306051673,0.44691780821917815,0.5319148936170213,0.7073170731707317,0.7518796992481203,0.03225806451612903,1.0,2.4702875387711805
768,lindofr01,2016,CLE,Francisco,Lindor,190,71,B,AL,158.0,182.0,604.0,15.0,78.0,19.0,99.0,30.0,3.0,5.0,57.0,88.0,3.0,5.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,1.0,2015-06-14,P.R.,ss,['ss'],0.30132450331125826,0.35829662261380324,134.0,0.43543046357615894,0.7937270861899621,0.4519867549668874,0.3191489361702128,0.8048780487804879,0.5864661654135338,0.3064516129032258,1.0,2.468931518234348
