,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
1209,drewst01,2016,WAS,Stephen,Drew,70.0,38.0,143.0,8.0,21.0,0.0,24.0,11.0,1.0,1.0,16.0,31.0,0.0,2.0,0.0,4,0.0,0.0,0.0,21.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,2b,"['2b', '3b', 'ss']",0.26573426573426573,0.3393939393939394,18.0,0.5244755244755245,0.863869463869464,0.3986013986013986,0.1702127659574468,0.1951219512195122,0.15789473684210525,0.0,0.4348000000000001,0.4008120547193773
3539,pennicl01,2016,LAA,Cliff,Pennington,74.0,36.0,172.0,3.0,10.0,1.0,18.0,4.0,2.0,0.0,13.0,55.0,0.0,0.0,3.0,0,0.0,0.0,3.0,58.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,2b,"['2b', 'ss']",0.20930232558139536,0.2648648648648649,27.0,0.3081395348837209,0.5730043997485859,0.3139534883720931,0.06382978723404255,0.14634146341463414,0.07518796992481203,0.016129032258064516,0.5392,0.3318461868570061
4702,torrero01,2016,NYA,Ronald,Torreyes,72.0,40.0,155.0,1.0,12.0,2.0,20.0,7.0,4.0,1.0,10.0,20.0,0.0,1.0,1.0,1,0.0,0.0,0.0,14.0,34.0,15.0,0.0,0.0,2.0,2.0,4.0,3b,"['2b', '3b', 'ss']",0.25806451612903225,0.30538922155688625,28.0,0.3741935483870968,0.679582769943983,0.3870967741935484,0.02127659574468085,0.16260162601626016,0.09022556390977443,0.03225806451612903,0.478,0.33147322245382776
4589,swansda01,2016,ATL,Dansby,Swanson,38.0,39.0,129.0,3.0,17.0,3.0,20.0,7.0,1.0,0.0,13.0,34.0,5.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.3023255813953488,0.3611111111111111,28.0,0.4418604651162791,0.8029715762273901,0.45348837209302323,0.06382978723404255,0.16260162601626016,0.12781954887218044,0.04838709677419355,0.38439999999999996,0.3290950000724406
4027,rolliji01,2016,CHA,Jimmy,Rollins,41.0,33.0,149.0,2.0,8.0,5.0,25.0,8.0,1.0,2.0,16.0,33.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,ss,['ss'],0.2214765100671141,0.29518072289156627,22.0,0.3288590604026846,0.6240397832942508,0.33221476510067116,0.0425531914893617,0.2032520325203252,0.06015037593984962,0.08064516129032258,0.45640000000000003,0.328067406221818
1441,flahery01,2016,BAL,Ryan,Flaherty,74.0,34.0,157.0,3.0,15.0,2.0,16.0,7.0,0.0,0.0,17.0,48.0,1.0,0.0,1.0,1,1.0,0.0,7.0,1.0,40.0,13.0,3.0,0.0,6.0,9.0,0.0,3b,"['3b', 'ss']",0.21656050955414013,0.2914285714285714,24.0,0.3184713375796178,0.6098999090081892,0.32484076433121023,0.06382978723404255,0.13008130081300814,0.11278195488721804,0.03225806451612903,0.4852000000000001,0.3220718161884363
1701,goinsry01,2016,TOR,Ryan,Goins,77.0,34.0,183.0,3.0,12.0,1.0,13.0,9.0,2.0,1.0,9.0,48.0,0.0,1.0,3.0,0,1.0,0.0,2.0,37.0,6.0,28.0,2.0,0.0,1.0,3.0,1.0,2b,"['2b', 'ss']",0.18579234972677597,0.22797927461139897,20.0,0.30601092896174864,0.5339902035731476,0.27868852459016397,0.06382978723404255,0.10569105691056911,0.09022556390977443,0.016129032258064516,0.5788000000000001,0.32098162288563337
114,amarial01,2016,SDN,Alexi,Amarista,65.0,36.0,140.0,0.0,11.0,9.0,9.0,2.0,0.0,2.0,8.0,26.0,2.0,0.0,1.0,1,1.0,0.0,0.0,28.0,5.0,12.0,5.0,0.0,5.0,10.0,0.0,2b,"['2b', 'ss', 'of']",0.2571428571428571,0.2953020134228188,34.0,0.2714285714285714,0.5667305848513902,0.3857142857142857,0.0,0.07317073170731707,0.08270676691729323,0.14516129032258066,0.42400000000000004,0.2911833036564661
702,castrda01,2016,ATL,Daniel,Castro,47.0,26.0,130.0,0.0,7.0,1.0,8.0,1.0,0.0,1.0,7.0,24.0,1.0,0.0,2.0,0,0.0,0.0,0.0,16.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,ss,"['2b', 'ss']",0.2,0.24087591240875914,25.0,0.2076923076923077,0.44856822010106684,0.30000000000000004,0.0,0.06504065040650407,0.05263157894736842,0.016129032258064516,0.388,0.16831488950543158
3918,reynoma03,2016,NYN,Matt,Reynolds,47.0,20.0,89.0,3.0,13.0,0.0,11.0,8.0,0.0,1.0,4.0,34.0,0.0,1.0,2.0,0,0.0,0.0,0.0,4.0,7.0,21.0,1.0,0.0,0.0,1.0,0.0,ss,['ss'],0.2247191011235955,0.26595744680851063,9.0,0.4157303370786517,0.6816877838871623,0.33707865168539325,0.06382978723404255,0.08943089430894309,0.09774436090225563,0.0,0.24040000000000003,0.14137532006900452
1234,duffyma01,2016,TBA,Matt,Duffy,21.0,21.0,76.0,1.0,7.0,0.0,9.0,3.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,70.0,18.0,0.0,0.0,0.0,0.0,1.0,3b,"['3b', 'ss']",0.27631578947368424,0.3,17.0,0.35526315789473684,0.6552631578947368,0.4144736842105264,0.02127659574468085,0.07317073170731707,0.05263157894736842,0.0,0.1936,0.10871658154207522
211,aybarer01,2016,DET,Erick,Aybar,29.0,20.0,80.0,1.0,8.0,0.0,7.0,5.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0,0.0,0.0,0.0,7.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,ss,"['3b', 'ss']",0.25,0.34065934065934067,14.0,0.35,0.6906593406593406,0.375,0.02127659574468085,0.056910569105691054,0.06015037593984962,0.0,0.20800000000000002,0.10677420848436608
989,culbech01,2016,LAN,Charlie,Culberson,34.0,20.0,67.0,1.0,7.0,1.0,6.0,3.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,4.0,11.0,2.0,0.0,0.0,2.0,0.0,ss,"['2b', 'ss']",0.29850746268656714,0.3088235294117647,16.0,0.3880597014925373,0.696883230904302,0.4477611940298507,0.02127659574468085,0.04878048780487805,0.05263157894736842,0.016129032258064516,0.1612,0.09455651687211662
34,adriaeh01,2016,SFN,Ehire,Adrianza,40.0,16.0,63.0,2.0,7.0,0.0,3.0,2.0,0.0,1.0,2.0,13.0,0.0,2.0,4.0,0,0.0,0.0,0.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.25396825396825395,0.29850746268656714,12.0,0.38095238095238093,0.6794598436389481,0.38095238095238093,0.0425531914893617,0.024390243902439025,0.05263157894736842,0.0,0.1468,0.07347742162879956
3779,ramiral03,2016,TBA,Alexei,Ramirez,17.0,14.0,57.0,1.0,7.0,2.0,5.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,0.0,3.0,3.0,1.0,ss,['ss'],0.24561403508771928,0.29508196721311475,10.0,0.3508771929824561,0.6459591601955709,0.3684210526315789,0.02127659574468085,0.04065040650406504,0.05263157894736842,0.03225806451612903,0.1252,0.06450775983264655
4150,ryanbr01,2016,LAA,Brendan,Ryan,17.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,ss,['ss'],0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.0,0.008130081300813009,0.0,0.0,0.1,0.012351469668542841
287,beckhgo01,2016,SFN,Gordon,Beckham,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,51.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,2b,"['2b', '3b', 'ss']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.1,0.0007518796992481203
