,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
2432,kempma01,2016,SDN,Matt,Kemp,156.0,167.0,623.0,35.0,108.0,1.0,89.0,39.0,0.0,0.0,36.0,156.0,6.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,97.0,151.0,2.0,of,"['lf', 'rf', 'of']",0.2680577849117175,0.3063063063063063,93.0,0.49919743178170145,0.8055037380880077,0.40208667736757625,0.7446808510638298,0.7235772357723578,0.8120300751879699,0.016129032258064516,1.0,2.698503871649798
460,braunry02,2016,MIL,Ryan,Braun,135.0,156.0,511.0,30.0,91.0,16.0,80.0,23.0,3.0,5.0,46.0,98.0,10.0,4.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,2.0,127.0,3.0,lf,"['lf', 'of']",0.30528375733855184,0.36524822695035464,100.0,0.538160469667319,0.9034086966176736,0.45792563600782776,0.6382978723404256,0.6504065040650406,0.6842105263157895,0.25806451612903225,1.0,2.688905054858116
1254,duvalad01,2016,CIN,Adam,Duvall,150.0,133.0,552.0,33.0,103.0,6.0,85.0,31.0,6.0,5.0,41.0,164.0,1.0,6.0,0.0,8,0.0,0.0,5.0,0.0,3.0,0.0,137.0,0.0,6.0,142.0,0.0,of,"['lf', 'of']",0.24094202898550723,0.29654036243822074,63.0,0.49818840579710144,0.7947287682353221,0.36141304347826086,0.7021276595744681,0.6910569105691057,0.7744360902255639,0.0967741935483871,1.0,2.6258078973957857
1963,harpebr03,2016,WAS,Bryce,Harper,147.0,123.0,506.0,24.0,86.0,21.0,84.0,24.0,2.0,10.0,108.0,117.0,20.0,3.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0,rf,"['rf', 'of']",0.24308300395256918,0.37320574162679426,73.0,0.4407114624505929,0.8139172040773872,0.3646245059288538,0.5106382978723404,0.6829268292682927,0.6466165413533834,0.3387096774193548,1.0,2.5435158518422254
446,bradlja02,2016,BOS,Jackie,Bradley,156.0,149.0,558.0,26.0,87.0,9.0,94.0,30.0,7.0,2.0,63.0,143.0,5.0,10.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,cf,"['cf', 'of']",0.2670250896057348,0.3490566037735849,86.0,0.48566308243727596,0.8347196862108608,0.4005376344086022,0.5531914893617021,0.7642276422764228,0.6541353383458647,0.14516129032258066,1.0,2.5172533947151723
4771,uptonju01,2016,DET,Justin,Upton,153.0,140.0,570.0,31.0,87.0,9.0,81.0,28.0,2.0,4.0,50.0,179.0,3.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,146.0,6.0,0.0,150.0,2.0,of,"['lf', 'of']",0.24561403508771928,0.30990415335463256,79.0,0.4649122807017544,0.774816434056387,0.3684210526315789,0.6595744680851063,0.6585365853658537,0.6541353383458647,0.14516129032258066,1.0,2.485828734750984
1738,gonzaca01,2016,COL,Carlos,Gonzalez,150.0,174.0,584.0,25.0,100.0,2.0,87.0,42.0,2.0,2.0,46.0,129.0,6.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,rf,"['rf', 'of']",0.2979452054794521,0.34968354430379744,105.0,0.5051369863013698,0.8548205306051673,0.44691780821917815,0.5319148936170213,0.7073170731707317,0.7518796992481203,0.03225806451612903,1.0,2.4702875387711805
3677,polangr01,2016,PIT,Gregory,Polanco,144.0,136.0,527.0,22.0,86.0,17.0,79.0,34.0,4.0,6.0,53.0,119.0,6.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,111.0,134.0,4.0,of,"['lf', 'rf', 'of']",0.25806451612903225,0.3225255972696246,76.0,0.4629981024667932,0.7855236997364178,0.3870967741935484,0.46808510638297873,0.6422764227642277,0.6466165413533834,0.27419354838709675,1.0,2.418268393081235
5086,yelicch01,2016,MIA,Christian,Yelich,155.0,172.0,578.0,21.0,98.0,9.0,78.0,38.0,3.0,4.0,72.0,138.0,4.0,4.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,120.0,31.0,0.0,149.0,1.0,of,"['lf', 'cf', 'of']",0.2975778546712803,0.37632776934749623,110.0,0.4826989619377163,0.8590267312852125,0.4463667820069204,0.44680851063829785,0.6341463414634146,0.7368421052631579,0.14516129032258066,1.0,2.409325029694372
2361,jonesad01,2016,BAL,Adam,Jones,152.0,164.0,619.0,29.0,83.0,2.0,86.0,19.0,0.0,0.0,39.0,115.0,2.0,5.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,cf,"['cf', 'of']",0.2649434571890145,0.30998509687034276,116.0,0.43618739903069464,0.7461724959010374,0.3974151857835218,0.6170212765957447,0.6991869918699187,0.6240601503759399,0.03225806451612903,1.0,2.3699416691412543
748,cespeyo01,2016,NYN,Yoenis,Cespedes,132.0,134.0,479.0,31.0,86.0,3.0,72.0,25.0,1.0,1.0,51.0,108.0,8.0,7.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,80.0,63.0,0.0,122.0,4.0,of,"['lf', 'cf', 'of']",0.2797494780793319,0.35359116022099446,77.0,0.5302713987473904,0.8838625589683848,0.4196242171189979,0.6595744680851063,0.5853658536585366,0.6466165413533834,0.04838709677419355,1.0,2.3595681769902175
2819,martest01,2016,PIT,Starling,Marte,129.0,152.0,489.0,9.0,46.0,47.0,71.0,34.0,5.0,12.0,23.0,104.0,5.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,16.0,0.0,123.0,0.0,of,"['lf', 'cf', 'of']",0.310838445807771,0.36174242424242425,104.0,0.4560327198364008,0.817775144078825,0.46625766871165647,0.19148936170212766,0.5772357723577236,0.3458646616541353,0.7580645161290323,1.0,2.3389119805546756
3665,piscost01,2016,SLN,Stephen,Piscotty,153.0,159.0,582.0,22.0,85.0,7.0,86.0,35.0,3.0,5.0,51.0,133.0,0.0,12.0,1.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,146.0,150.0,0.0,of,"['cf', 'rf', 'of']",0.27319587628865977,0.34312210200927357,99.0,0.4570446735395189,0.8001667755487925,0.4097938144329897,0.46808510638297873,0.6991869918699187,0.6390977443609023,0.11290322580645161,1.0,2.329066882853241
3799,ramirjo01,2016,CLE,Jose,Ramirez,152.0,176.0,565.0,11.0,76.0,22.0,84.0,46.0,3.0,7.0,44.0,62.0,1.0,4.0,1.0,4,0.0,0.0,0.0,9.0,117.0,5.0,48.0,0.0,0.0,48.0,0.0,3b,"['3b', 'lf', 'of']",0.31150442477876106,0.36304700162074555,116.0,0.46194690265486726,0.8249939042756128,0.4672566371681416,0.23404255319148937,0.6829268292682927,0.5714285714285714,0.3548387096774194,1.0,2.310493300733915
4682,tomasya01,2016,ARI,Yasmany,Tomas,140.0,144.0,530.0,31.0,83.0,2.0,72.0,30.0,1.0,4.0,31.0,136.0,4.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,91.0,137.0,0.0,of,"['lf', 'rf', 'of']",0.27169811320754716,0.31261101243339257,82.0,0.5075471698113208,0.8201581822447133,0.4075471698113208,0.6595744680851063,0.5853658536585366,0.6240601503759399,0.03225806451612903,1.0,2.3088057064470324
1045,davisra01,2016,CLE,Rajai,Davis,134.0,113.0,454.0,12.0,48.0,43.0,74.0,23.0,2.0,6.0,33.0,106.0,0.0,5.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,1.0,128.0,1.0,of,"['lf', 'cf', 'of']",0.2488986784140969,0.305668016194332,76.0,0.3876651982378855,0.6933332144322175,0.3733480176211454,0.2553191489361702,0.6016260162601627,0.3609022556390977,0.6935483870967742,1.0,2.2847438255533503
2941,mccutan01,2016,PIT,Andrew,McCutchen,153.0,153.0,598.0,24.0,79.0,6.0,81.0,26.0,3.0,7.0,69.0,143.0,7.0,5.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,cf,"['cf', 'of']",0.25585284280936454,0.3362962962962963,100.0,0.4297658862876254,0.7660621825839218,0.38377926421404684,0.5106382978723404,0.6585365853658537,0.5939849624060151,0.0967741935483871,1.0,2.243713303406643
2075,herreod01,2016,PHI,Odubel,Herrera,159.0,167.0,583.0,15.0,49.0,25.0,87.0,21.0,6.0,7.0,63.0,134.0,7.0,6.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,155.0,0.0,cf,"['cf', 'of']",0.2864493996569468,0.36085626911314983,125.0,0.4202401372212693,0.7810964063344191,0.42967409948542024,0.3191489361702128,0.7073170731707317,0.3684210526315789,0.4032258064516129,1.0,2.2277869679095565
5137,zobribe01,2016,CHN,Ben,Zobrist,147.0,142.0,523.0,18.0,76.0,6.0,94.0,31.0,3.0,4.0,96.0,82.0,6.0,4.0,4.0,4,0.0,0.0,1.0,119.0,0.0,1.0,27.0,0.0,24.0,46.0,0.0,2b,"['2b', 'lf', 'rf', 'of']",0.27151051625239003,0.38596491228070173,90.0,0.44550669216061184,0.8314716044413135,0.4072657743785851,0.3829787234042553,0.7642276422764228,0.5714285714285714,0.0967741935483871,1.0,2.2226749050362216
1810,grandcu01,2016,NYN,Curtis,Granderson,150.0,129.0,545.0,30.0,59.0,4.0,88.0,24.0,5.0,2.0,74.0,130.0,7.0,9.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,110.0,140.0,1.0,of,"['cf', 'rf', 'of']",0.23669724770642203,0.334913112164297,70.0,0.46422018348623856,0.7991332956505355,0.3550458715596331,0.6382978723404256,0.7154471544715447,0.44360902255639095,0.06451612903225806,1.0,2.2169160499602523
4765,uptonbj01,2016,TOR,Melvin,Upton,149.0,117.0,492.0,20.0,61.0,27.0,64.0,15.0,3.0,8.0,37.0,155.0,1.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,121.0,27.0,3.0,145.0,1.0,of,"['lf', 'cf', 'of']",0.23780487804878048,0.29213483146067415,79.0,0.4024390243902439,0.694573855850918,0.3567073170731707,0.425531914893617,0.5203252032520326,0.45864661654135336,0.43548387096774194,1.0,2.1966949227279158
1270,eatonad02,2016,CHA,Adam,Eaton,157.0,176.0,619.0,14.0,59.0,14.0,91.0,29.0,9.0,5.0,63.0,115.0,2.0,14.0,7.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,121.0,156.0,1.0,of,"['cf', 'rf', 'of']",0.284329563812601,0.36194563662374823,124.0,0.4281098546042003,0.7900554912279485,0.4264943457189015,0.2978723404255319,0.7398373983739838,0.44360902255639095,0.22580645161290322,1.0,2.1336195586877116
616,calhoko01,2016,LAA,Kole,Calhoun,157.0,161.0,594.0,18.0,75.0,2.0,91.0,35.0,5.0,3.0,67.0,118.0,0.0,6.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,2.0,rf,"['rf', 'of']",0.27104377104377103,0.3482142857142857,103.0,0.4377104377104377,0.7859247234247234,0.4065656565656566,0.3829787234042553,0.7398373983739838,0.5639097744360902,0.03225806451612903,1.0,2.125549617296115
4974,werthja01,2016,WAS,Jayson,Werth,143.0,128.0,525.0,21.0,69.0,5.0,84.0,28.0,0.0,1.0,71.0,139.0,0.0,4.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,2.0,133.0,6.0,of,"['lf', 'of']",0.2438095238095238,0.334983498349835,79.0,0.41714285714285715,0.7521263554926921,0.3657142857142857,0.44680851063829785,0.6829268292682927,0.518796992481203,0.08064516129032258,1.0,2.094891779392402
504,bruceja01,2016,NYN,Jay,Bruce,97.0,98.0,370.0,25.0,80.0,4.0,60.0,22.0,6.0,2.0,27.0,83.0,3.0,2.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,138.0,2.0,rf,"['rf', 'of']",0.2648648648648649,0.31592039800995025,45.0,0.5594594594594594,0.8753798574694096,0.39729729729729735,0.5319148936170213,0.4878048780487805,0.6015037593984962,0.06451612903225806,1.0,2.0830369573938534
1923,hamilbi02,2016,CIN,Billy,Hamilton,119.0,107.0,411.0,3.0,17.0,58.0,69.0,19.0,3.0,8.0,36.0,93.0,0.0,1.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0,cf,"['cf', 'of']",0.26034063260340634,0.3207126948775056,82.0,0.34306569343065696,0.6637783883081625,0.3905109489051095,0.06382978723404255,0.5609756097560976,0.12781954887218044,0.9354838709677419,1.0,2.078619765735172
3401,ozunama01,2016,MIA,Marcell,Ozuna,148.0,148.0,557.0,23.0,76.0,0.0,75.0,23.0,6.0,3.0,43.0,115.0,2.0,4.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,123.0,9.0,142.0,0.0,of,"['lf', 'cf', 'of']",0.26570915619389585,0.3207236842105263,96.0,0.4524236983842011,0.7731473825947275,0.3985637342908438,0.48936170212765956,0.6097560975609756,0.5714285714285714,0.0,1.0,2.0691101054080505
3571,perezhe01,2016,MIL,Hernan,Perez,123.0,110.0,404.0,13.0,56.0,34.0,50.0,18.0,3.0,7.0,18.0,94.0,0.0,1.0,3.0,4,0.0,0.0,6.0,11.0,60.0,3.0,2.0,8.0,36.0,46.0,0.0,3b,"['2b', '3b', 'rf', 'of']",0.2722772277227723,0.30210772833723654,76.0,0.4282178217821782,0.7303255501194148,0.40841584158415845,0.2765957446808511,0.4065040650406504,0.42105263157894735,0.5483870967741935,1.0,2.0609553796588007
4753,turnetr01,2016,WAS,Trea,Turner,73.0,105.0,307.0,13.0,40.0,33.0,53.0,14.0,8.0,6.0,14.0,59.0,0.0,1.0,0.0,2,0.0,0.0,0.0,30.0,0.0,2.0,0.0,45.0,0.0,45.0,0.0,cf,"['2b', 'cf', 'of']",0.34201954397394135,0.37037037037037035,70.0,0.5667752442996743,0.9371456146700446,0.5130293159609121,0.2765957446808511,0.43089430894308944,0.3007518796992481,0.532258064516129,1.0,2.0535293138002295
3496,pederjo01,2016,LAN,Joc,Pederson,137.0,100.0,406.0,25.0,68.0,6.0,64.0,26.0,0.0,2.0,63.0,130.0,4.0,4.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,cf,"['cf', 'of']",0.24630541871921183,0.35157894736842105,49.0,0.49507389162561577,0.8466528389940369,0.3694581280788178,0.5319148936170213,0.5203252032520326,0.5112781954887218,0.0967741935483871,1.0,2.0297506139849806
2831,martijd02,2016,DET,J. D.,Martinez,120.0,141.0,460.0,22.0,68.0,1.0,69.0,35.0,2.0,2.0,49.0,128.0,2.0,3.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,1.0,rf,"['rf', 'of']",0.3065217391304348,0.3733075435203095,82.0,0.5347826086956522,0.9080901522159617,0.4597826086956522,0.46808510638297873,0.5609756097560976,0.5112781954887218,0.016129032258064516,1.0,2.0162505525815146
2838,martile01,2016,SEA,Leonys,Martin,143.0,128.0,518.0,15.0,47.0,24.0,72.0,17.0,3.0,6.0,44.0,149.0,0.0,3.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,cf,"['cf', 'of']",0.2471042471042471,0.30594405594405594,93.0,0.3783783783783784,0.6843224343224343,0.3706563706563707,0.3191489361702128,0.5853658536585366,0.3533834586466165,0.3870967741935484,1.0,2.015651393325285
1854,grichra01,2016,SLN,Randal,Grichuk,132.0,107.0,446.0,24.0,68.0,5.0,66.0,29.0,3.0,4.0,28.0,141.0,0.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,115.0,3.0,119.0,0.0,of,"['cf', 'of']",0.2399103139013453,0.28870292887029286,51.0,0.4798206278026906,0.7685235566729834,0.359865470852018,0.5106382978723404,0.5365853658536586,0.5112781954887218,0.08064516129032258,1.0,1.999012491357061
585,cabreme01,2016,CHA,Melky,Cabrera,151.0,175.0,591.0,14.0,86.0,2.0,70.0,42.0,5.0,0.0,47.0,69.0,2.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,147.0,4.0,lf,"['lf', 'of']",0.2961082910321489,0.3452566096423017,114.0,0.45516074450084604,0.8004173541431477,0.4441624365482234,0.2978723404255319,0.5691056910569106,0.6466165413533834,0.03225806451612903,1.0,1.990015073900178
3149,mossbr01,2016,SLN,Brandon,Moss,128.0,93.0,413.0,28.0,67.0,1.0,66.0,19.0,2.0,0.0,39.0,141.0,3.0,7.0,0.0,5,0.0,0.0,64.0,0.0,0.0,0.0,58.0,0.0,21.0,72.0,0.0,of,"['1b', 'lf', 'rf', 'of']",0.22518159806295399,0.2995689655172414,44.0,0.48426150121065376,0.7838304667278951,0.337772397094431,0.5957446808510638,0.5365853658536586,0.5037593984962406,0.016129032258064516,1.0,1.9899908745534585
4496,stantmi03,2016,MIA,Giancarlo,Stanton,119.0,99.0,413.0,27.0,74.0,0.0,56.0,20.0,1.0,0.0,50.0,140.0,5.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,2.0,rf,"['rf', 'of']",0.2397094430992736,0.326226012793177,51.0,0.4891041162227603,0.8153301290159373,0.35956416464891044,0.574468085106383,0.45528455284552843,0.556390977443609,0.0,1.0,1.9457077800444311
1489,fowlede01,2016,CHN,Dexter,Fowler,125.0,126.0,456.0,13.0,48.0,13.0,84.0,25.0,7.0,4.0,79.0,124.0,0.0,11.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,1.0,cf,"['cf', 'of']",0.27631578947368424,0.3927272727272727,81.0,0.4473684210526316,0.8400956937799042,0.4144736842105264,0.2765957446808511,0.6829268292682927,0.3609022556390977,0.20967741935483872,1.0,1.9445759331536066
278,bautijo02,2016,TOR,Jose,Bautista,116.0,99.0,423.0,22.0,69.0,2.0,68.0,24.0,1.0,2.0,87.0,103.0,1.0,3.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,26.0,rf,"['rf', 'of', 'dh']",0.23404255319148937,0.3655705996131528,52.0,0.4515366430260047,0.8171072426391575,0.35106382978723405,0.46808510638297873,0.5528455284552846,0.518796992481203,0.03225806451612903,1.0,1.9230495216228292
1300,ellsbja01,2016,NYA,Jacoby,Ellsbury,148.0,145.0,551.0,9.0,56.0,20.0,71.0,24.0,5.0,8.0,54.0,84.0,1.0,2.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,148.0,0.0,cf,"['cf', 'of']",0.2631578947368421,0.3295081967213115,107.0,0.3738656987295826,0.7033738954508941,0.39473684210526316,0.19148936170212766,0.5772357723577236,0.42105263157894735,0.3225806451612903,1.0,1.9070952529053522
4270,saundmi01,2016,TOR,Michael,Saunders,140.0,124.0,490.0,24.0,57.0,1.0,70.0,32.0,3.0,2.0,59.0,157.0,2.0,5.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,22.0,128.0,9.0,of,"['lf', 'rf', 'of']",0.2530612244897959,0.3375224416517056,65.0,0.4775510204081633,0.8150734620598689,0.3795918367346939,0.5106382978723404,0.5691056910569106,0.42857142857142855,0.016129032258064516,1.0,1.904036286493438
3414,paganan01,2016,SFN,Angel,Pagan,129.0,137.0,495.0,12.0,55.0,15.0,71.0,24.0,5.0,4.0,42.0,66.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,4.0,0.0,127.0,0.0,of,"['lf', 'of']",0.2767676767676768,0.3314814814814815,96.0,0.41818181818181815,0.7496632996632997,0.41515151515151516,0.2553191489361702,0.5772357723577236,0.41353383458646614,0.24193548387096775,1.0,1.903175754902843
2799,markani01,2016,ATL,Nick,Markakis,158.0,161.0,599.0,13.0,89.0,0.0,67.0,38.0,0.0,2.0,71.0,101.0,9.0,5.0,0.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,5.0,rf,"['rf', 'of']",0.2687813021702838,0.34649122807017546,110.0,0.3973288814691152,0.7438201095392907,0.4031719532554257,0.2765957446808511,0.5447154471544715,0.6691729323308271,0.0,1.0,1.8936560774215754
1151,dickeco01,2016,TBA,Corey,Dickerson,148.0,125.0,510.0,24.0,70.0,0.0,57.0,36.0,3.0,2.0,33.0,134.0,6.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,2.0,78.0,62.0,of,"['lf', 'of', 'dh']",0.24509803921568626,0.29250457038391225,62.0,0.46862745098039216,0.7611320213643045,0.36764705882352944,0.5106382978723404,0.4634146341463415,0.5263157894736842,0.0,1.0,1.8680157803158957
4236,sanomi01,2016,MIN,Miguel,Sano,116.0,103.0,437.0,25.0,66.0,1.0,57.0,22.0,1.0,0.0,54.0,178.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,38.0,38.0,36.0,3b,"['3b', 'rf', 'of', 'dh']",0.23569794050343248,0.3191919191919192,55.0,0.4622425629290618,0.781434482120981,0.35354691075514877,0.5319148936170213,0.4634146341463415,0.49624060150375937,0.016129032258064516,1.0,1.8612460722803355
321,beltrca01,2016,TEX,Carlos,Beltran,99.0,109.0,359.0,22.0,64.0,0.0,50.0,21.0,0.0,0.0,22.0,70.0,3.0,2.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,73.0,dh,"['rf', 'of', 'dh']",0.30362116991643456,0.34366925064599485,66.0,0.5459610027855153,0.8896302534315101,0.4554317548746519,0.46808510638297873,0.4065040650406504,0.48120300751879697,0.0,1.0,1.811223933817078
4483,spande01,2016,SFN,Denard,Span,143.0,152.0,572.0,11.0,53.0,12.0,70.0,23.0,5.0,7.0,53.0,79.0,2.0,4.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,cf,"['cf', 'of']",0.26573426573426573,0.3312202852614897,113.0,0.3811188811188811,0.7123391663803709,0.3986013986013986,0.23404255319148937,0.5691056910569106,0.39849624060150374,0.1935483870967742,1.0,1.7937942705480765
2901,mazarno01,2016,TEX,Nomar,Mazara,145.0,137.0,516.0,20.0,64.0,0.0,59.0,13.0,3.0,2.0,39.0,112.0,1.0,6.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,112.0,143.0,1.0,of,"['lf', 'rf', 'of']",0.2655038759689923,0.3204225352112676,101.0,0.4186046511627907,0.7390271863740583,0.3982558139534884,0.425531914893617,0.4796747967479675,0.48120300751879697,0.0,1.0,1.7846655331138699
4805,valenda01,2016,OAK,Danny,Valencia,130.0,135.0,471.0,17.0,51.0,1.0,72.0,22.0,1.0,1.0,41.0,115.0,1.0,3.0,0.0,2,0.0,0.0,18.0,0.0,68.0,0.0,1.0,0.0,37.0,38.0,6.0,3b,"['1b', '3b', 'rf', 'of']",0.28662420382165604,0.34622823984526113,95.0,0.445859872611465,0.7920881124567261,0.4299363057324841,0.3617021276595745,0.5853658536585366,0.38345864661654133,0.016129032258064516,1.0,1.776591965925201
1602,gardnbr01,2016,NYA,Brett,Gardner,148.0,143.0,547.0,7.0,41.0,16.0,80.0,22.0,6.0,4.0,70.0,106.0,0.0,8.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,147.0,3.0,0.0,147.0,0.0,lf,"['lf', 'of']",0.26142595978062155,0.35079365079365077,108.0,0.3619744058500914,0.7127680566437422,0.39213893967093233,0.14893617021276595,0.6504065040650406,0.3082706766917293,0.25806451612903225,1.0,1.7578168067695004
605,cainlo01,2016,KCA,Lorenzo,Cain,103.0,114.0,397.0,9.0,56.0,14.0,56.0,19.0,1.0,5.0,31.0,84.0,3.0,2.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,29.0,101.0,0.0,of,"['cf', 'rf', 'of']",0.2871536523929471,0.3387096774193548,85.0,0.4080604534005038,0.7467701308198587,0.43073047858942065,0.19148936170212766,0.45528455284552843,0.42105263157894735,0.22580645161290322,1.0,1.7243634763289273
2450,keplema01,2016,MIN,Max,Kepler,113.0,93.0,396.0,17.0,63.0,6.0,52.0,20.0,2.0,2.0,42.0,93.0,3.0,3.0,1.0,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,108.0,112.0,0.0,of,"['rf', 'of']",0.23484848484848486,0.3094170403587444,54.0,0.42424242424242425,0.7336594646011687,0.3522727272727273,0.3617021276595745,0.42276422764227645,0.47368421052631576,0.0967741935483871,1.0,1.707197486649281
4420,smithse01,2016,SEA,Seth,Smith,137.0,94.0,378.0,16.0,63.0,0.0,62.0,15.0,0.0,0.0,48.0,89.0,1.0,8.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,74.0,109.0,14.0,of,"['lf', 'rf', 'of', 'dh']",0.24867724867724866,0.3424657534246575,63.0,0.41534391534391535,0.7578096687685729,0.373015873015873,0.3404255319148936,0.5040650406504065,0.47368421052631576,0.0,1.0,1.6911906561074888
2467,kiermke01,2016,TBA,Kevin,Kiermaier,105.0,90.0,366.0,12.0,37.0,21.0,55.0,20.0,2.0,3.0,40.0,74.0,1.0,7.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0,cf,"['cf', 'of']",0.2459016393442623,0.3309178743961353,56.0,0.4098360655737705,0.7407539399699058,0.36885245901639346,0.2553191489361702,0.44715447154471544,0.2781954887218045,0.3387096774193548,1.0,1.6882312456384385
4477,souzast01,2016,TBA,Steven,Souza,120.0,106.0,430.0,17.0,49.0,7.0,58.0,17.0,1.0,6.0,31.0,159.0,0.0,5.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111.0,113.0,7.0,of,"['rf', 'of']",0.24651162790697675,0.3034188034188034,71.0,0.40930232558139534,0.7127211290001987,0.3697674418604652,0.3617021276595745,0.4715447154471545,0.3684210526315789,0.11290322580645161,1.0,1.6843385634052246
1752,gonzama01,2016,HOU,Marwin,Gonzalez,141.0,123.0,484.0,13.0,51.0,12.0,55.0,26.0,3.0,6.0,22.0,118.0,1.0,5.0,6.0,1,0.0,0.0,92.0,14.0,22.0,11.0,18.0,1.0,0.0,19.0,3.0,1b,"['1b', '2b', '3b', 'ss', 'lf', 'of']",0.25413223140495866,0.29296875,81.0,0.40082644628099173,0.6937951962809917,0.381198347107438,0.2765957446808511,0.44715447154471544,0.38345864661654133,0.1935483870967742,1.0,1.68195559704632
1719,gomezca01,2016,TEX,Carlos,Gomez,118.0,95.0,411.0,13.0,53.0,18.0,45.0,22.0,1.0,5.0,34.0,136.0,2.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,85.0,6.0,111.0,5.0,of,"['lf', 'cf', 'of']",0.23114355231143552,0.29777777777777775,59.0,0.3844282238442822,0.6822060016220599,0.3467153284671533,0.2765957446808511,0.36585365853658536,0.39849624060150374,0.2903225806451613,1.0,1.6779835529312548
